,State,Total_cases,Confirmed_cases,Probable_cases,New_cases,Probable_newcases,Total_death,Confirmed_deaths,Probable_death,New_Death,Probable_newdeath,Year,Month,Weekday,STATE,RELIGEX,FMFINE,RSTOUTDR,VBMAUTOBAL,NOPAYCOV
8621,HI,"11,562",,,77,0,120,,,0,0,2020,September,Sunday,Hawaii,No,No,No,No,Yes
8622,HI,"11,618",,,56,0,120,,,0,0,2020,September,Monday,Hawaii,No,No,No,No,Yes
8623,HI,"11,681",,,63,0,120,,,0,0,2020,September,Tuesday,Hawaii,No,No,No,No,Yes
8624,HI,"11,848",,,167,0,122,,,2,0,2020,September,Wednesday,Hawaii,No,No,No,No,Yes
8625,HI,"11,938",,,90,0,124,,,2,0,2020,September,Thursday,Hawaii,No,No,No,No,Yes
8626,HI,"12,070",,,132,20,127,,,3,0,2020,September,Friday,Hawaii,No,No,No,No,Yes
8627,HI,"12,197",,,127,0,131,,,4,0,2020,September,Saturday,Hawaii,No,No,No,No,Yes
8628,HI,"12,197",,,0,0,131,,,0,0,2020,September,Sunday,Hawaii,No,No,No,No,Yes
8629,HI,"12,382",,,185,0,132,,,1,0,2020,September,Monday,Hawaii,No,No,No,No,Yes
8630,HI,"12,469",,,87,0,134,,,2,0,2020,September,Tuesday,Hawaii,No,No,No,No,Yes
8631,HI,"12,589",,,120,0,136,,,2,0,2020,September,Wednesday,Hawaii,No,No,No,No,Yes
8632,HI,0,,,0,,0,,,0,,2020,October,Friday,Hawaii,No,No,No,No,Yes
8633,HI,1,,,0,,0,,,0,,2020,October,Saturday,Hawaii,No,No,No,No,Yes
8634,HI,409,,,23,,8,,,2,,2020,October,Sunday,Hawaii,No,No,No,No,Yes
8635,HI,580,,,1,0,17,,,0,0,2020,October,Monday,Hawaii,No,No,No,No,Yes
8636,HI,647,,,3,0,17,,,0,0,2020,October,Tuesday,Hawaii,No,No,No,No,Yes
8637,HI,"1,058",,,22,0,19,,,0,0,2020,October,Wednesday,Hawaii,No,No,No,No,Yes
8638,HI,"3,408",,,138,0,34,,,3,0,2020,October,Thursday,Hawaii,No,No,No,No,Yes
8639,HI,"9,682",,,163,0,94,,,3,0,2020,October,Friday,Hawaii,No,No,No,No,Yes
8640,HI,"13,371",,,-90,-198,168,,,2,0,2020,October,Saturday,Hawaii,No,No,No,No,Yes
8641,HI,"15,961",,,69,0,221,,,1,0,2020,October,Sunday,Hawaii,No,No,No,No,Yes
8642,HI,"13,736",,,61,0,173,,,4,0,2020,October,Tuesday,Hawaii,No,No,No,No,Yes
8643,HI,"13,636",,,-100,-198,183,,,10,0,2020,October,Wednesday,Hawaii,No,No,No,No,Yes
8644,HI,"13,724",,,88,0,184,,,1,0,2020,October,Thursday,Hawaii,No,No,No,No,Yes
8645,HI,"13,813",,,89,0,185,,,1,0,2020,October,Friday,Hawaii,No,No,No,No,Yes
8646,HI,"13,907",,,94,0,186,,,1,0,2020,October,Saturday,Hawaii,No,No,No,No,Yes
8647,HI,"13,989",,,82,0,187,,,1,0,2020,October,Sunday,Hawaii,No,No,No,No,Yes
8648,HI,"14,024",,,35,0,187,,,0,0,2020,October,Monday,Hawaii,No,No,No,No,Yes
8649,HI,"14,108",,,84,0,189,,,2,0,2020,October,Tuesday,Hawaii,No,No,No,No,Yes
8650,HI,"14,185",,,77,0,203,,,14,0,2020,October,Wednesday,Hawaii,No,No,No,No,Yes
8651,HI,"14,284",,,99,0,206,,,3,0,2020,October,Thursday,Hawaii,No,No,No,No,Yes
8652,HI,"14,412",,,128,0,209,,,3,0,2020,October,Friday,Hawaii,No,No,No,No,Yes
8653,HI,"14,501",,,89,0,211,,,2,0,2020,October,Saturday,Hawaii,No,No,No,No,Yes
8654,HI,"14,618",,,117,0,211,,,0,0,2020,October,Sunday,Hawaii,No,No,No,No,Yes
8655,HI,"14,653",,,35,0,211,,,0,0,2020,October,Monday,Hawaii,No,No,No,No,Yes
8656,HI,"14,715",,,62,0,214,,,3,0,2020,October,Tuesday,Hawaii,No,No,No,No,Yes
8657,HI,"14,834",,,119,0,213,,,-1,0,2020,October,Wednesday,Hawaii,No,No,No,No,Yes
8658,HI,"14,841",,,7,0,214,,,1,0,2020,October,Thursday,Hawaii,No,No,No,No,Yes
8659,HI,"14,933",,,92,0,215,,,1,0,2020,October,Friday,Hawaii,No,No,No,No,Yes
8660,HI,"14,995",,,62,0,218,,,3,0,2020,October,Saturday,Hawaii,No,No,No,No,Yes
8661,HI,0,,,0,,0,,,0,,2020,November,Monday,Hawaii,No,No,No,No,Yes
8662,HI,1,,,0,,0,,,0,,2020,November,Tuesday,Hawaii,No,No,No,No,Yes
8663,HI,452,,,43,,9,,,1,,2020,November,Wednesday,Hawaii,No,No,No,No,Yes
8664,HI,582,,,2,0,17,,,0,0,2020,November,Thursday,Hawaii,No,No,No,No,Yes
8665,HI,654,,,7,0,17,,,0,0,2020,November,Friday,Hawaii,No,No,No,No,Yes
8666,HI,"1,097",,,39,0,19,,,0,0,2020,November,Saturday,Hawaii,No,No,No,No,Yes
8667,HI,"3,523",,,115,0,34,,,0,0,2020,November,Sunday,Hawaii,No,No,No,No,Yes
8668,HI,"9,838",,,156,3,96,,,2,0,2020,November,Monday,Hawaii,No,No,No,No,Yes
8669,HI,"13,633",,,262,198,169,,,1,0,2020,November,Tuesday,Hawaii,No,No,No,No,Yes
8670,HI,"16,077",,,116,0,221,,,0,0,2020,November,Wednesday,Hawaii,No,No,No,No,Yes
8671,HI,0,,,0,,0,,,0,,2020,December,Wednesday,Hawaii,No,No,No,No,Yes
8672,HI,1,,,0,,0,,,0,,2020,December,Thursday,Hawaii,No,No,No,No,Yes
8673,HI,465,,,13,,9,,,0,,2020,December,Friday,Hawaii,No,No,No,No,Yes
8674,HI,583,,,1,1,17,,,0,0,2020,December,Saturday,Hawaii,No,No,No,No,Yes
8675,HI,663,,,9,-5,17,,,0,0,2020,December,Sunday,Hawaii,No,No,No,No,Yes
8676,HI,"1,115",,,18,0,19,,,0,0,2020,December,Monday,Hawaii,No,No,No,No,Yes
8677,HI,"3,699",,,176,0,38,,,4,0,2020,December,Tuesday,Hawaii,No,No,No,No,Yes
8678,HI,"9,957",,,119,0,97,,,1,0,2020,December,Wednesday,Hawaii,No,No,No,No,Yes
8679,HI,"13,675",,,42,0,169,,,0,0,2020,December,Thursday,Hawaii,No,No,No,No,Yes
8680,KY,0,,,0,,0,,,0,,2020,March,Monday,Kentucky,No,No,No,No,Yes
8681,KY,0,,,0,,0,,,0,,2020,March,Tuesday,Kentucky,No,No,No,No,Yes
8682,KY,831,,,61,,37,,,6,,2020,March,Wednesday,Kentucky,No,No,No,No,Yes
8683,KY,"5,130","5,130",0,251,0,253,253,0,5,0,2020,March,Thursday,Kentucky,No,No,No,No,Yes
8684,KY,"10,410","10,192",218,225,3,450,449,1,8,0,2020,March,Friday,Kentucky,No,No,No,No,Yes
8685,KY,"16,376","15,781",595,297,24,585,581,4,4,0,2020,March,Saturday,Kentucky,No,No,No,No,Yes
8686,KY,"31,508","29,623","1,885",323,46,744,740,4,2,0,2020,March,Sunday,Kentucky,No,No,No,No,Yes
8687,KY,"50,885","46,166","4,719",894,225,976,967,9,10,0,2020,March,Monday,Kentucky,No,No,No,No,Yes
8688,KY,"72,001","62,669","9,332","1,274",252,"1,205","1,193",12,8,0,2020,March,Tuesday,Kentucky,No,No,No,No,Yes
8689,KY,"111,379","93,407","17,972","1,709",530,"1,503","1,480",23,11,1,2020,March,Wednesday,Kentucky,No,No,No,No,Yes
8690,KY,11,,,0,,0,,,0,,2020,March,Friday,Kentucky,No,No,No,No,Yes
8691,KY,15,,,4,,0,,,0,,2020,March,Saturday,Kentucky,No,No,No,No,Yes
8692,KY,20,,,5,,0,,,0,,2020,March,Sunday,Kentucky,No,No,No,No,Yes
8693,KY,22,,,2,,0,,,0,,2020,March,Monday,Kentucky,No,No,No,No,Yes
8694,KY,26,,,4,,0,,,0,,2020,March,Tuesday,Kentucky,No,No,No,No,Yes
8695,KY,35,,,9,,1,,,1,,2020,March,Wednesday,Kentucky,No,No,No,No,Yes
8696,KY,43,,,8,,2,,,1,,2020,March,Thursday,Kentucky,No,No,No,No,Yes
8697,KY,48,,,5,,2,,,0,,2020,March,Friday,Kentucky,No,No,No,No,Yes
8698,KY,87,,,39,,3,,,1,,2020,March,Saturday,Kentucky,No,No,No,No,Yes
8699,KY,103,,,16,,3,,,0,,2020,March,Sunday,Kentucky,No,No,No,No,Yes
8700,KY,124,,,21,,4,,,1,,2020,March,Monday,Kentucky,No,No,No,No,Yes
8701,KY,163,,,39,,4,,,0,,2020,March,Tuesday,Kentucky,No,No,No,No,Yes
8702,KY,198,,,35,,5,,,1,,2020,March,Wednesday,Kentucky,No,No,No,No,Yes
8703,KY,248,,,50,,5,,,0,,2020,March,Thursday,Kentucky,No,No,No,No,Yes
8704,KY,302,,,54,,8,,,3,,2020,March,Friday,Kentucky,No,No,No,No,Yes
8705,KY,394,,,92,,9,,,1,,2020,March,Saturday,Kentucky,No,No,No,No,Yes
8706,KY,439,,,45,,9,,,0,,2020,March,Sunday,Kentucky,No,No,No,No,Yes
8707,KY,480,,,41,,11,,,2,,2020,March,Monday,Kentucky,No,No,No,No,Yes
8708,KY,591,,,111,,18,,,7,,2020,March,Tuesday,Kentucky,No,No,No,No,Yes
8709,KY,0,,,0,,0,,,0,,2020,April,Thursday,Kentucky,No,No,No,No,Yes
8710,KY,0,,,0,,0,,,0,,2020,April,Friday,Kentucky,No,No,No,No,Yes
8711,KY,917,,,86,,40,,,3,,2020,April,Saturday,Kentucky,No,No,No,No,Yes
8712,KY,"5,245","5,245",0,115,0,261,261,0,8,0,2020,April,Sunday,Kentucky,No,No,No,No,Yes
8713,KY,"10,705","10,479",226,295,8,458,456,2,8,1,2020,April,Monday,Kentucky,No,No,No,No,Yes
8714,KY,"16,376","15,781",595,0,0,585,581,4,0,0,2020,April,Tuesday,Kentucky,No,No,No,No,Yes
8715,KY,"32,197","30,238","1,959",689,74,751,747,4,7,0,2020,April,Wednesday,Kentucky,No,No,No,No,Yes
8716,KY,"51,677","46,846","4,831",792,112,987,978,9,11,0,2020,April,Thursday,Kentucky,No,No,No,No,Yes
8717,KY,"72,617","63,189","9,428",616,96,"1,209","1,197",12,4,0,2020,April,Friday,Kentucky,No,No,No,No,Yes
8718,KY,"113,009","94,691","18,318","1,630",346,"1,514","1,491",23,11,0,2020,April,Saturday,Kentucky,No,No,No,No,Yes
8719,KY,"2,048",,,85,,104,,,7,,2020,April,Monday,Kentucky,No,No,No,No,Yes
8720,KY,"2,210",,,162,,115,,,11,,2020,April,Tuesday,Kentucky,No,No,No,No,Yes
8721,KY,"2,291",,,81,,122,,,7,,2020,April,Wednesday,Kentucky,No,No,No,No,Yes
8722,KY,"2,429",,,138,,129,,,7,,2020,April,Thursday,Kentucky,No,No,No,No,Yes
8723,KY,"2,522",,,93,,137,,,8,,2020,April,Friday,Kentucky,No,No,No,No,Yes
8724,KY,"2,707",,,185,,144,,,7,,2020,April,Saturday,Kentucky,No,No,No,No,Yes
8725,KY,"2,960","2,960",0,253,0,148,148,0,4,0,2020,April,Sunday,Kentucky,No,No,No,No,Yes
8726,KY,"3,050",,,90,,154,,,6,,2020,April,Monday,Kentucky,No,No,No,No,Yes
8727,KY,"3,192","3,192",0,142,0,171,171,0,17,0,2020,April,Tuesday,Kentucky,No,No,No,No,Yes
8728,KY,"3,373","3,373",0,181,0,185,185,0,14,0,2020,April,Wednesday,Kentucky,No,No,No,No,Yes
8729,KY,"3,481","3,481",0,108,0,191,191,0,6,0,2020,April,Thursday,Kentucky,No,No,No,No,Yes
8730,KY,"3,779","3,779",0,298,0,200,200,0,9,0,2020,April,Friday,Kentucky,No,No,No,No,Yes
8731,KY,"3,905","3,905",0,126,0,205,205,0,5,0,2020,April,Saturday,Kentucky,No,No,No,No,Yes
8732,KY,"4,074","4,074",0,169,0,208,208,0,3,0,2020,April,Sunday,Kentucky,No,No,No,No,Yes
8733,KY,"4,146","4,146",0,72,0,213,213,0,5,0,2020,April,Monday,Kentucky,No,No,No,No,Yes
8734,KY,"4,375","4,375",0,229,0,225,225,0,12,0,2020,April,Tuesday,Kentucky,No,No,No,No,Yes
8735,KY,"4,539","4,539",0,164,0,235,235,0,10,0,2020,April,Wednesday,Kentucky,No,No,No,No,Yes
8736,KY,"4,708","4,708",0,169,0,240,240,0,5,0,2020,April,Thursday,Kentucky,No,No,No,No,Yes
8737,KY,0,,,0,,0,,,0,,2020,May,Saturday,Kentucky,No,No,No,No,Yes
8738,KY,0,,,0,,0,,,0,,2020,May,Sunday,Kentucky,No,No,No,No,Yes
8739,KY,955,,,38,,45,,,5,,2020,May,Monday,Kentucky,No,No,No,No,Yes
8740,KY,"5,822","5,822",0,577,0,275,275,0,14,0,2020,May,Tuesday,Kentucky,No,No,No,No,Yes
8741,KY,"10,977","10,734",243,272,17,466,465,1,8,-1,2020,May,Wednesday,Kentucky,No,No,No,No,Yes
8742,KY,"16,376","15,781",595,0,0,585,581,4,0,0,2020,May,Thursday,Kentucky,No,No,No,No,Yes
8743,KY,"32,741","30,712","2,029",544,70,752,748,4,1,0,2020,May,Friday,Kentucky,No,No,No,No,Yes
8744,KY,"51,677","46,846","4,831",0,0,987,978,9,0,0,2020,May,Saturday,Kentucky,No,No,No,No,Yes
8745,KY,"73,158","63,658","9,500",541,72,"1,214","1,202",12,5,0,2020,May,Sunday,Kentucky,No,No,No,No,Yes
8746,KY,"115,277","96,424","18,853","2,268",535,"1,534","1,511",23,20,0,2020,May,Monday,Kentucky,No,No,No,No,Yes
8747,KY,"7,080","7,080",0,227,0,326,326,0,5,0,2020,May,Wednesday,Kentucky,No,No,No,No,Yes
8748,KY,"7,225","7,225",0,145,0,328,328,0,2,0,2020,May,Thursday,Kentucky,No,No,No,No,Yes
8749,KY,"7,444","7,444",0,219,0,332,332,0,4,0,2020,May,Friday,Kentucky,No,No,No,No,Yes
8750,KY,"7,688","7,688",0,244,0,334,334,0,2,0,2020,May,Saturday,Kentucky,No,No,No,No,Yes
8751,KY,"7,688","7,688",0,0,0,334,334,0,0,0,2020,May,Sunday,Kentucky,No,No,No,No,Yes
8752,KY,"7,935","7,935",0,247,0,346,346,0,12,0,2020,May,Monday,Kentucky,No,No,No,No,Yes
8753,KY,"8,069","8,069",0,134,0,366,366,0,20,0,2020,May,Tuesday,Kentucky,No,No,No,No,Yes
8754,KY,"8,167","8,167",0,98,0,376,375,1,10,1,2020,May,Wednesday,Kentucky,No,No,No,No,Yes
8755,KY,"8,286","8,175",111,119,111,386,385,1,10,0,2020,May,Thursday,Kentucky,No,No,No,No,Yes
8756,KY,"8,426","8,305",121,140,10,391,390,1,5,0,2020,May,Friday,Kentucky,No,No,No,No,Yes
8757,KY,"8,571","8,451",120,145,-1,391,390,1,0,0,2020,May,Saturday,Kentucky,No,No,No,No,Yes
8758,KY,"8,571","8,451",120,0,0,391,390,1,0,0,2020,May,Sunday,Kentucky,No,No,No,No,Yes
8759,KY,"8,571","8,451",120,0,0,391,390,1,0,0,2020,May,Monday,Kentucky,No,No,No,No,Yes
8760,KY,"8,951","8,800",151,380,31,394,393,1,3,0,2020,May,Tuesday,Kentucky,No,No,No,No,Yes
8761,KY,"9,077","8,924",153,126,2,400,399,1,6,0,2020,May,Wednesday,Kentucky,No,No,No,No,Yes
8762,KY,"9,184","9,028",156,107,3,409,408,1,9,0,2020,May,Thursday,Kentucky,No,No,No,No,Yes
8763,KY,"9,464","9,303",161,280,5,418,417,1,9,0,2020,May,Friday,Kentucky,No,No,No,No,Yes
8764,KY,"9,704","9,537",167,240,6,431,430,1,13,0,2020,May,Saturday,Kentucky,No,No,No,No,Yes
8765,KY,"9,704","9,537",167,0,0,431,430,1,0,0,2020,May,Sunday,Kentucky,No,No,No,No,Yes
8766,KY,0,,,0,,0,,,0,,2020,June,Tuesday,Kentucky,No,No,No,No,Yes
8767,KY,0,,,0,,0,,,0,,2020,June,Wednesday,Kentucky,No,No,No,No,Yes
8768,KY,"1,008",,,53,,59,,,14,,2020,June,Thursday,Kentucky,No,No,No,No,Yes
8769,KY,"5,934","5,934",0,112,0,283,283,0,8,0,2020,June,Friday,Kentucky,No,No,No,No,Yes
8770,KY,"11,287","11,031",256,310,13,470,468,2,4,1,2020,June,Saturday,Kentucky,No,No,No,No,Yes
8771,KY,"17,152","16,525",627,776,32,593,589,4,8,0,2020,June,Sunday,Kentucky,No,No,No,No,Yes
8772,KY,"33,254","31,146","2,108",513,79,760,756,4,8,0,2020,June,Monday,Kentucky,No,No,No,No,Yes
8773,KY,"52,774","47,741","5,033","1,097",202,996,987,9,9,0,2020,June,Tuesday,Kentucky,No,No,No,No,Yes
8774,KY,"74,194","64,350","9,844","1,036",344,"1,218","1,206",12,4,0,2020,June,Wednesday,Kentucky,No,No,No,No,Yes
8775,KY,"117,505","98,138","19,367","2,228",514,"1,544","1,520",24,10,1,2020,June,Thursday,Kentucky,No,No,No,No,Yes
8776,KY,"12,445","12,125",320,279,4,499,497,2,2,0,2020,June,Saturday,Kentucky,No,No,No,No,Yes
8777,KY,"12,445","12,125",320,0,0,499,497,2,0,0,2020,June,Sunday,Kentucky,No,No,No,No,Yes
8778,KY,"12,647","12,326",321,202,1,505,503,2,6,0,2020,June,Monday,Kentucky,No,No,No,No,Yes
8779,KY,"12,829","12,490",339,182,18,512,510,2,7,0,2020,June,Tuesday,Kentucky,No,No,No,No,Yes
8780,KY,"12,995","12,646",349,166,10,518,516,2,6,0,2020,June,Wednesday,Kentucky,No,No,No,No,Yes
8781,KY,"13,197","12,846",351,202,2,520,518,2,2,0,2020,June,Thursday,Kentucky,No,No,No,No,Yes
8782,KY,"13,454","13,097",357,257,6,522,519,3,2,1,2020,June,Friday,Kentucky,No,No,No,No,Yes
8783,KY,"13,630","13,253",377,176,20,524,521,3,2,0,2020,June,Saturday,Kentucky,No,No,No,No,Yes
8784,KY,"13,750","13,369",381,120,4,526,523,3,2,0,2020,June,Sunday,Kentucky,No,No,No,No,Yes
8785,KY,"13,839","13,449",390,89,9,526,522,4,0,1,2020,June,Monday,Kentucky,No,No,No,No,Yes
8786,KY,"14,141","13,736",405,302,15,537,533,4,11,0,2020,June,Tuesday,Kentucky,No,No,No,No,Yes
8787,KY,"14,363","13,937",426,222,21,538,534,4,1,0,2020,June,Wednesday,Kentucky,No,No,No,No,Yes
8788,KY,"14,617","14,182",435,254,9,546,542,4,8,0,2020,June,Thursday,Kentucky,No,No,No,No,Yes
8789,KY,"14,859","14,401",458,242,23,553,550,3,7,-1,2020,June,Friday,Kentucky,No,No,No,No,Yes
8790,KY,"15,167","14,669",498,308,40,554,551,3,1,0,2020,June,Saturday,Kentucky,No,No,No,No,Yes
8791,KY,"15,232","14,732",500,65,2,558,555,3,4,0,2020,June,Sunday,Kentucky,No,No,No,No,Yes
8792,KY,"15,347","14,835",512,115,12,560,557,3,2,0,2020,June,Monday,Kentucky,No,No,No,No,Yes
8793,KY,"15,624","15,090",534,277,22,565,561,4,5,1,2020,June,Tuesday,Kentucky,No,No,No,No,Yes
8794,KY,0,,,0,,0,,,0,,2020,July,Thursday,Kentucky,No,No,No,No,Yes
8795,KY,1,,,1,,0,,,0,,2020,July,Friday,Kentucky,No,No,No,No,Yes
8796,KY,"1,149",,,141,,65,,,6,,2020,July,Saturday,Kentucky,No,No,No,No,Yes
8797,KY,"6,129","6,129",0,195,0,294,294,0,11,0,2020,July,Sunday,Kentucky,No,No,No,No,Yes
8798,KY,"11,287","11,031",256,0,0,470,468,2,0,0,2020,July,Monday,Kentucky,No,No,No,No,Yes
8799,KY,"17,519","16,864",655,367,28,602,598,4,9,0,2020,July,Tuesday,Kentucky,No,No,No,No,Yes
8800,KY,"33,796","31,635","2,161",542,53,764,760,4,4,0,2020,July,Wednesday,Kentucky,No,No,No,No,Yes
8801,KY,"53,064","47,956","5,108",290,75,996,987,9,0,0,2020,July,Thursday,Kentucky,No,No,No,No,Yes
8802,KY,"76,587","66,148","10,439","2,393",595,"1,223","1,211",12,5,0,2020,July,Friday,Kentucky,No,No,No,No,Yes
8803,KY,"119,661","99,815","19,846","2,156",479,"1,561","1,534",27,17,3,2020,July,Saturday,Kentucky,No,No,No,No,Yes
8804,KY,"19,653","18,824",829,264,2,629,625,4,4,0,2020,July,Monday,Kentucky,No,No,No,No,Yes
8805,KY,"20,223","19,349",874,570,45,635,631,4,6,0,2020,July,Tuesday,Kentucky,No,No,No,No,Yes
8806,KY,"20,677","19,737",940,454,66,645,641,4,10,0,2020,July,Wednesday,Kentucky,No,No,No,No,Yes
8807,KY,"21,083","20,118",965,406,25,650,646,4,5,0,2020,July,Thursday,Kentucky,No,No,No,No,Yes
8808,KY,"21,605","20,607",998,522,33,658,653,5,8,1,2020,July,Friday,Kentucky,No,No,No,No,Yes
8809,KY,"22,184","21,128","1,056",579,58,667,662,5,9,0,2020,July,Saturday,Kentucky,No,No,No,No,Yes
8810,KY,"23,161","22,095","1,066",977,10,670,666,4,3,-1,2020,July,Sunday,Kentucky,No,No,No,No,Yes
8811,KY,"23,414","22,328","1,086",253,20,671,667,4,1,0,2020,July,Monday,Kentucky,No,No,No,No,Yes
8812,KY,"24,060","22,916","1,144",646,58,674,670,4,3,0,2020,July,Tuesday,Kentucky,No,No,No,No,Yes
8813,KY,"24,540","23,336","1,204",480,60,677,673,4,3,0,2020,July,Wednesday,Kentucky,No,No,No,No,Yes
8814,KY,"25,147","23,882","1,265",607,61,684,680,4,7,0,2020,July,Thursday,Kentucky,No,No,No,No,Yes
8815,KY,"25,931","24,615","1,316",784,51,691,687,4,7,0,2020,July,Friday,Kentucky,No,No,No,No,Yes
8816,KY,"26,764","25,390","1,374",833,58,696,692,4,5,0,2020,July,Saturday,Kentucky,No,No,No,No,Yes
8817,KY,"27,079","25,699","1,380",315,6,700,696,4,4,0,2020,July,Sunday,Kentucky,No,No,No,No,Yes
8818,KY,"27,601","26,209","1,392",522,12,709,705,4,9,0,2020,July,Monday,Kentucky,No,No,No,No,Yes
8819,KY,"28,126","26,656","1,470",525,78,719,715,4,10,0,2020,July,Tuesday,Kentucky,No,No,No,No,Yes
8820,KY,"28,727","27,173","1,554",601,84,724,720,4,5,0,2020,July,Wednesday,Kentucky,No,No,No,No,Yes
8821,KY,"29,386","27,716","1,670",659,116,731,727,4,7,0,2020,July,Thursday,Kentucky,No,No,No,No,Yes
8822,KY,"30,151","28,404","1,747",765,77,735,731,4,4,0,2020,July,Friday,Kentucky,No,No,No,No,Yes
8823,KY,0,,,0,,0,,,0,,2020,August,Sunday,Kentucky,No,No,No,No,Yes
8824,KY,1,,,0,,0,,,0,,2020,August,Monday,Kentucky,No,No,No,No,Yes
8825,KY,"1,346",,,197,,73,,,8,,2020,August,Tuesday,Kentucky,No,No,No,No,Yes
8826,KY,"6,288","6,288",0,159,0,298,298,0,4,0,2020,August,Wednesday,Kentucky,No,No,No,No,Yes
8827,KY,"11,476","11,212",264,189,8,472,470,2,2,0,2020,August,Thursday,Kentucky,No,No,No,No,Yes
8828,KY,"17,919","17,202",717,400,62,608,604,4,6,0,2020,August,Friday,Kentucky,No,No,No,No,Yes
8829,KY,"34,758","32,330","2,428",962,267,772,767,5,8,1,2020,August,Saturday,Kentucky,No,No,No,No,Yes
8830,KY,"53,319","48,141","5,178",255,70,997,988,9,1,0,2020,August,Sunday,Kentucky,No,No,No,No,Yes
8831,KY,"77,455","66,830","10,625",868,186,"1,234","1,222",12,11,0,2020,August,Monday,Kentucky,No,No,No,No,Yes
8832,KY,"120,838","100,791","20,047","1,177",201,"1,565","1,538",27,4,0,2020,August,Tuesday,Kentucky,No,No,No,No,Yes
8833,KY,"37,686","35,036","2,650",741,120,796,791,5,6,0,2020,August,Thursday,Kentucky,No,No,No,No,Yes
8834,KY,"38,298","35,565","2,733",612,83,804,799,5,8,0,2020,August,Friday,Kentucky,No,No,No,No,Yes
8835,KY,"38,930","36,117","2,813",632,80,810,805,5,6,0,2020,August,Saturday,Kentucky,No,No,No,No,Yes
8836,KY,"39,315","36,475","2,840",385,27,813,808,5,3,0,2020,August,Sunday,Kentucky,No,No,No,No,Yes
8837,KY,"39,691","36,824","2,867",376,27,818,813,5,5,0,2020,August,Monday,Kentucky,No,No,No,No,Yes
8838,KY,"40,299","37,304","2,995",608,128,830,825,5,12,0,2020,August,Tuesday,Kentucky,No,No,No,No,Yes
8839,KY,"40,926","37,848","3,078",627,83,842,836,6,12,1,2020,August,Wednesday,Kentucky,No,No,No,No,Yes
8840,KY,"41,626","38,475","3,151",700,73,856,850,6,14,0,2020,August,Thursday,Kentucky,No,No,No,No,Yes
8841,KY,"42,265","39,068","3,197",639,46,864,858,6,8,0,2020,August,Friday,Kentucky,No,No,No,No,Yes
8842,KY,"43,066","39,755","3,311",801,114,872,866,6,8,0,2020,August,Saturday,Kentucky,No,No,No,No,Yes
8843,KY,"43,529","40,181","3,348",463,37,881,875,6,9,0,2020,August,Sunday,Kentucky,No,No,No,No,Yes
8844,KY,"43,899","40,493","3,406",370,58,885,879,6,4,0,2020,August,Monday,Kentucky,No,No,No,No,Yes
8845,KY,"44,568","41,054","3,514",669,108,895,889,6,10,0,2020,August,Tuesday,Kentucky,No,No,No,No,Yes
8846,KY,"45,230","41,567","3,663",662,149,902,896,6,7,0,2020,August,Wednesday,Kentucky,No,No,No,No,Yes
8847,KY,"45,978","42,169","3,809",748,146,910,904,6,8,0,2020,August,Thursday,Kentucky,No,No,No,No,Yes
8848,KY,"46,757","42,811","3,946",779,137,918,910,8,8,2,2020,August,Friday,Kentucky,No,No,No,No,Yes
8849,KY,"47,577","43,507","4,070",820,124,921,913,8,3,0,2020,August,Saturday,Kentucky,No,No,No,No,Yes
8850,KY,"48,032","43,901","4,131",455,61,930,921,9,9,1,2020,August,Sunday,Kentucky,No,No,No,No,Yes
8851,KY,"48,396","44,212","4,184",364,53,933,924,9,3,0,2020,August,Monday,Kentucky,No,No,No,No,Yes
8852,KY,0,,,0,,0,,,0,,2020,September,Wednesday,Kentucky,No,No,No,No,Yes
8853,KY,1,,,0,,0,,,0,,2020,September,Thursday,Kentucky,No,No,No,No,Yes
8854,KY,"1,452",,,106,,79,,,6,,2020,September,Friday,Kentucky,No,No,No,No,Yes
8855,KY,"6,440","6,440",0,152,0,304,304,0,6,0,2020,September,Saturday,Kentucky,No,No,No,No,Yes
8856,KY,"11,708","11,419",289,232,25,477,475,2,5,0,2020,September,Sunday,Kentucky,No,No,No,No,Yes
8857,KY,"18,245","17,491",754,326,37,612,608,4,4,0,2020,September,Monday,Kentucky,No,No,No,No,Yes
8858,KY,"34,982","32,713","2,269",224,-159,773,768,5,1,0,2020,September,Tuesday,Kentucky,No,No,No,No,Yes
8859,KY,"53,977","48,599","5,378",658,200,"1,013","1,004",9,16,0,2020,September,Wednesday,Kentucky,No,No,No,No,Yes
8860,KY,"78,456","67,635","10,821","1,001",196,"1,242","1,229",13,8,1,2020,September,Thursday,Kentucky,No,No,No,No,Yes
8861,KY,"122,567","102,373","20,194","1,729",147,"1,576","1,549",27,11,0,2020,September,Friday,Kentucky,No,No,No,No,Yes
8862,KY,"56,945","51,018","5,927",530,47,"1,060","1,051",9,3,0,2020,September,Sunday,Kentucky,No,No,No,No,Yes
8863,KY,"57,282","51,317","5,965",337,38,"1,065","1,056",9,5,0,2020,September,Monday,Kentucky,No,No,No,No,Yes
8864,KY,"58,000","51,862","6,138",718,173,"1,074","1,065",9,9,0,2020,September,Tuesday,Kentucky,No,No,No,No,Yes
8865,KY,"58,764","52,437","6,327",764,189,"1,082","1,073",9,8,0,2020,September,Wednesday,Kentucky,No,No,No,No,Yes
